Gene ID,source_id,Organism,Product Description,Protein Length,Molecular Weight,Superfamily Description,# TM Domains,Computed GO Functions,Secretome,Cyst,Trophozoite
GL50803_008850,GL50803_008850_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,751.0,83356.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_008854,GL50803_008854_t1,Giardia Assemblage A isolate WB 2019,unspecified product,638.0,70192.0,,0.0,,0,0,1
GL50803_008855,GL50803_008855_t1,Giardia Assemblage A isolate WB 2019,Flagellar exit site protein,932.0,104090.0,,0.0,,0,0,1
GL50803_0088556,GL50803_0088556_t1,Giardia Assemblage A isolate WB 2019,putative OTU-like cysteine protease,328.0,36505.0,Papain-like cysteine peptidase superfamily,0.0,,0,0,1
GL50803_008856,GL50803_008856_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",557.0,61982.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_008858,GL50803_008858_t1,Giardia Assemblage A isolate WB 2019,unspecified product,453.0,50469.0,,0.0,,0,0,1
GL50803_0088581,GL50803_0088581_t1,Giardia Assemblage A isolate WB 2019,Synaptic glycoprotein SC2,345.0,40042.0,,3.0,"oxidoreductase activity, acting on the CH-CH group of donors",0,0,1
GL50803_008860,GL50803_008860_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",806.0,88440.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_008862,GL50803_008862_t1,Giardia Assemblage A isolate WB 2019,unspecified product,543.0,60289.0,,1.0,,0,0,1
GL50803_008865,GL50803_008865_t1,Giardia Assemblage A isolate WB 2019,unspecified product,404.0,46535.0,,0.0,,0,0,1
GL50803_0088735,GL50803_0088735_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,654.0,71121.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,protein binding,0,0,1
GL50803_0088765,GL50803_0088765_t1,Giardia Assemblage A isolate WB 2019,Cytosolic heat shock protein 70,664.0,71633.0,"Heat shock protein 70kD, peptide-binding domain superfamily;Heat shock protein 70kD, C-terminal domain superfamily;ATPase, nucleotide binding domain",0.0,ATP binding;ATP hydrolysis activity,1,0,1
GL50803_008880,GL50803_008880_t1,Giardia Assemblage A isolate WB 2019,unspecified product,593.0,65938.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_008883,GL50803_008883_t1,Giardia Assemblage A isolate WB 2019,unspecified product,460.0,52375.0,,0.0,,0,0,1
GL50803_008886,GL50803_008886_t1,Giardia Assemblage A isolate WB 2019,Kinesin-14,625.0,69246.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;ATP-dependent microtubule motor activity;microtubule binding;microtubule motor activity,0,0,1
GL50803_0088888,GL50803_0088888_t1,Giardia Assemblage A isolate WB 2019,unspecified product,392.0,45242.0,,3.0,,0,0,1
GL50803_008890,GL50803_008890_t1,Giardia Assemblage A isolate WB 2019,unspecified product,532.0,58496.0,,0.0,,0,0,1
GL50803_008892,GL50803_008892_t1,Giardia Assemblage A isolate WB 2019,putative U3 small nucleolar RNA-associated protein 6,468.0,53878.0,Tetratricopeptide-like helical domain superfamily,0.0,protein binding;snoRNA binding,0,0,1
GL50803_0088922,GL50803_0088922_t1,Giardia Assemblage A isolate WB 2019,unspecified product,164.0,18745.0,,0.0,,0,0,1
GL50803_0088945,GL50803_0088945_t1,Giardia Assemblage A isolate WB 2019,GARP-like protein 2,332.0,36825.0,Homeobox-like domain superfamily,0.0,DNA binding;DNA-binding transcription factor activity,0,0,1
GL50803_008896,GL50803_008896_t1,Giardia Assemblage A isolate WB 2019,unspecified product,332.0,36315.0,Creatinase/aminopeptidase-like,0.0,,0,0,1
GL50803_0088960,GL50803_0088960_t1,Giardia Assemblage A isolate WB 2019,unspecified product,209.0,21641.0,,4.0,,0,0,1
GL50803_008903,GL50803_008903_t1,Giardia Assemblage A isolate WB 2019,Copine I,254.0,29145.0,von Willebrand factor A-like domain superfamily,0.0,,1,0,1
GL50803_0089050,GL50803_0089050_t1,Giardia Assemblage A isolate WB 2019,CPSF A subunit-containing protein,2057.0,229113.0,,0.0,nucleic acid binding;protein binding,0,0,1
GL50803_008909,GL50803_008909_t1,Giardia Assemblage A isolate WB 2019,unspecified product,286.0,32713.0,,0.0,,0,0,1
GL50803_0089112,GL50803_0089112_t1,Giardia Assemblage A isolate WB 2019,DNA replication licensing factor MCM5,730.0,79193.0,"Nucleic acid-binding, OB-fold;P-loop containing nucleoside triphosphate hydrolase",0.0,ATP binding;DNA binding,0,1,0
GL50803_0089117,GL50803_0089117_t1,Giardia Assemblage A isolate WB 2019,unspecified product,2842.0,319906.0,,0.0,,0,0,1
GL50803_008913,GL50803_008913_t1,Giardia Assemblage A isolate WB 2019,Hydroxyacylglutathione hydrolase,217.0,24361.0,Ribonuclease Z/Hydroxyacylglutathione hydrolase-like,0.0,,0,0,1
GL50803_008914,GL50803_008914_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",597.0,66084.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_008916,GL50803_008916_t1,Giardia Assemblage A isolate WB 2019,Signal recognition particle,607.0,67673.0,,0.0,7S RNA binding;RNA binding;endoplasmic reticulum signal peptide binding;signal recognition particle binding,0,0,1
GL50803_008917,GL50803_008917_t1,Giardia Assemblage A isolate WB 2019,Mu adaptin isoform b,434.0,48414.0,"AP-2 complex subunit mu, C-terminal superfamily;Longin-like domain superfamily",0.0,,0,0,1
GL50803_008920,GL50803_008920_t1,Giardia Assemblage A isolate WB 2019,Zinc finger domain protein,245.0,27777.0,,0.0,,0,0,1
GL50803_008921,GL50803_008921_t1,Giardia Assemblage A isolate WB 2019,Histone-lysine N-methyltransferase MLL1,692.0,78447.0,,0.0,protein binding,0,0,1
GL50803_008922,GL50803_008922_t1,Giardia Assemblage A isolate WB 2019,unspecified product,354.0,38969.0,P-loop containing nucleoside triphosphate hydrolase,0.0,,0,0,1
GL50803_008928,GL50803_008928_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,567.0,60848.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0089285,GL50803_0089285_t1,Giardia Assemblage A isolate WB 2019,unspecified product,413.0,45576.0,,0.0,,0,0,1
GL50803_008929,GL50803_008929_t1,Giardia Assemblage A isolate WB 2019,putative Metal-dependent phosphoesterase,320.0,36231.0,Polymerase/histidinol phosphatase-like,0.0,catalytic activity,0,0,1
GL50803_0089315,GL50803_0089315_t1,Giardia Assemblage A isolate WB 2019,VSP,1621.0,160597.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,0,0,1
GL50803_0089347,GL50803_0089347_t1,Giardia Assemblage A isolate WB 2019,DNA-directed RNA polymerase II largest subunit RPB1,2076.0,230455.0,,0.0,DNA binding;DNA-directed 5'-3' RNA polymerase activity,0,0,1
GL50803_008937,GL50803_008937_t1,Giardia Assemblage A isolate WB 2019,unspecified product,111.0,12952.0,,0.0,,0,0,1
GL50803_008942,GL50803_008942_t1,Giardia Assemblage A isolate WB 2019,unspecified product,259.0,29724.0,,0.0,,0,0,1
GL50803_008944,GL50803_008944_t1,Giardia Assemblage A isolate WB 2019,GTPase SAR1 family protein,192.0,21308.0,P-loop containing nucleoside triphosphate hydrolase,0.0,,0,0,1
GL50803_008946,GL50803_008946_t1,Giardia Assemblage A isolate WB 2019,Leucine-rich repeat protein,182.0,20268.0,,0.0,,0,0,1
GL50803_008949,GL50803_008949_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,1327.0,146024.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0089535,GL50803_0089535_t1,Giardia Assemblage A isolate WB 2019,unspecified product,910.0,102073.0,,0.0,,0,0,1
GL50803_008955,GL50803_008955_t1,Giardia Assemblage A isolate WB 2019,unspecified product,718.0,78620.0,,0.0,,0,0,1
GL50803_0089552,GL50803_0089552_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1760.0,195103.0,,0.0,,0,0,1
GL50803_008958,GL50803_008958_t1,Giardia Assemblage A isolate WB 2019,unspecified product,163.0,17795.0,,0.0,,0,0,1
GL50803_008960,GL50803_008960_t1,Giardia Assemblage A isolate WB 2019,Alpha/beta hydrolase family protein,315.0,35979.0,Alpha/Beta hydrolase fold,0.0,,0,0,1
GL50803_008961,GL50803_008961_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",968.0,105521.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_0089622,GL50803_0089622_t1,Giardia Assemblage A isolate WB 2019,Mu Adaptin,448.0,49752.0,"AP-2 complex subunit mu, C-terminal superfamily;Longin-like domain superfamily",0.0,,0,0,1
GL50803_008963,GL50803_008963_t1,Giardia Assemblage A isolate WB 2019,unspecified product,585.0,65514.0,,1.0,,0,0,1
GL50803_008968,GL50803_008968_t1,Giardia Assemblage A isolate WB 2019,unspecified product,84.0,9078.0,,0.0,,0,0,1
GL50803_0089730,GL50803_0089730_t1,Giardia Assemblage A isolate WB 2019,unspecified product,998.0,107797.0,,1.0,,0,0,1
GL50803_008974,GL50803_008974_t1,Giardia Assemblage A isolate WB 2019,unspecified product,175.0,20719.0,,0.0,,0,0,1
GL50803_0089746,GL50803_0089746_t1,Giardia Assemblage A isolate WB 2019,putative tRNA pseudouridine38/39 synthase,501.0,56681.0,"Pseudouridine synthase, catalytic domain superfamily",0.0,RNA binding;pseudouridine synthase activity,0,0,1
GL50803_008978,GL50803_008978_t1,Giardia Assemblage A isolate WB 2019,4-alpha-glucanotransferase,1198.0,136100.0,Carbohydrate-binding-like fold;Glycoside hydrolase superfamily,0.0,4-alpha-glucanotransferase activity;carbohydrate binding;starch binding,0,0,1
GL50803_008979,GL50803_008979_t1,Giardia Assemblage A isolate WB 2019,unspecified product,114.0,13713.0,,0.0,,0,0,1
GL50803_008980,GL50803_008980_t1,Giardia Assemblage A isolate WB 2019,unspecified product,114.0,13465.0,,0.0,,0,0,1
GL50803_008982,GL50803_008982_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1741.0,189802.0,CH domain superfamily,0.0,,0,0,1
GL50803_0089828,GL50803_0089828_t1,Giardia Assemblage A isolate WB 2019,unspecified product,748.0,83906.0,,0.0,,0,0,1
GL50803_008983,GL50803_008983_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,1057.0,118434.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0089845,GL50803_0089845_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 2,907.0,100379.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_008987,GL50803_008987_t1,Giardia Assemblage A isolate WB 2019,unspecified product,178.0,19830.0,,1.0,,0,0,1
GL50803_0089887,GL50803_0089887_t1,Giardia Assemblage A isolate WB 2019,Nucleolar GTP-binding protein 2,737.0,83691.0,P-loop containing nucleoside triphosphate hydrolase,0.0,GTP binding,0,0,1
GL50803_0090024,GL50803_0090024_t1,Giardia Assemblage A isolate WB 2019,unspecified product,5730.0,637338.0,,1.0,,0,0,1
GL50803_009003,GL50803_009003_t1,Giardia Assemblage A isolate WB 2019,High cysteine membrane protein,212.0,22431.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,0,0,1
GL50803_009004,GL50803_009004_t1,Giardia Assemblage A isolate WB 2019,unspecified product,114.0,12972.0,,0.0,,0,0,1
GL50803_0090044,GL50803_0090044_t1,Giardia Assemblage A isolate WB 2019,Non-SMC mitotic condensation complex subunit 1,1192.0,131636.0,Armadillo-type fold,0.0,,0,0,1
GL50803_009007,GL50803_009007_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1832.0,204672.0,Armadillo-type fold,0.0,,0,0,1
GL50803_009008,GL50803_009008_t1,Giardia Assemblage A isolate WB 2019,Aldose reductase,303.0,34765.0,NADP-dependent oxidoreductase domain superfamily,0.0,D-threo-aldose 1-dehydrogenase activity;oxidoreductase activity,0,0,1
GL50803_009011,GL50803_009011_t1,Giardia Assemblage A isolate WB 2019,Glycyl-tRNA synthetase,621.0,69881.0,,0.0,ATP binding;aminoacyl-tRNA ligase activity;glycine-tRNA ligase activity;nucleotide binding,0,0,1
GL50803_0090122,GL50803_0090122_t1,Giardia Assemblage A isolate WB 2019,unspecified product,2538.0,282251.0,,0.0,,0,0,1
GL50803_0090125,GL50803_0090125_t1,Giardia Assemblage A isolate WB 2019,putative tRNA intron endonuclease,196.0,21707.0,"tRNA intron endonuclease, catalytic domain-like superfamily",0.0,nuclease activity;nucleic acid binding;tRNA-intron endonuclease activity,0,0,1
GL50803_0090131,GL50803_0090131_t1,Giardia Assemblage A isolate WB 2019,Leucine-rich repeat protein,1782.0,201728.0,,0.0,dynein complex binding;protein binding,0,0,1
GL50803_0090236,GL50803_0090236_t1,Giardia Assemblage A isolate WB 2019,Glycosaminoglycan polysaccharide lyase,1069.0,119349.0,Chondroitin AC/alginate lyase;Galactose mutarotase-like domain superfamily,1.0,carbohydrate binding;catalytic activity;lyase activity,0,0,1
GL50803_009030,GL50803_009030_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,330.0,36635.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0090343,GL50803_0090343_t1,Giardia Assemblage A isolate WB 2019,"Kinase, WNK",568.0,62225.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity;protein serine/threonine kinase activity,0,0,1
GL50803_009036,GL50803_009036_t1,Giardia Assemblage A isolate WB 2019,EamA-like transporter family protein,385.0,42581.0,,8.0,,0,0,1
GL50803_009038,GL50803_009038_t1,Giardia Assemblage A isolate WB 2019,Nicotinate phosphoribosyltransferase,618.0,69672.0,"Nicotinate phosphoribosyltransferase-like, C-terminal",0.0,catalytic activity;nicotinate-nucleotide diphosphorylase (carboxylating) activity,0,0,1
GL50803_0090402,GL50803_0090402_t1,Giardia Assemblage A isolate WB 2019,Adenylate kinase/UMP-CMP kinase,190.0,21332.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;nucleobase-containing compound kinase activity,0,0,1
GL50803_0090418,GL50803_0090418_t1,Giardia Assemblage A isolate WB 2019,Alpha/beta hydrolase,971.0,109770.0,Alpha/Beta hydrolase fold,0.0,,0,0,1
GL50803_0090425,GL50803_0090425_t1,Giardia Assemblage A isolate WB 2019,unspecified product,517.0,57293.0,,10.0,,0,0,1
GL50803_009043,GL50803_009043_t1,Giardia Assemblage A isolate WB 2019,Magnesium transporter NIPA,383.0,42819.0,,8.0,magnesium ion transmembrane transporter activity,0,0,1
GL50803_0090434,GL50803_0090434_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1424.0,159572.0,,0.0,,0,0,1
GL50803_009045,GL50803_009045_t1,Giardia Assemblage A isolate WB 2019,Thioredoxin family protein,324.0,37648.0,Thioredoxin-like superfamily,0.0,,0,0,1
GL50803_009046,GL50803_009046_t1,Giardia Assemblage A isolate WB 2019,Sugar transport family protein,445.0,48011.0,MFS transporter superfamily,12.0,transmembrane transporter activity,0,0,1
GL50803_009048,GL50803_009048_t1,Giardia Assemblage A isolate WB 2019,unspecified product,422.0,45853.0,,0.0,,0,0,1
GL50803_009051,GL50803_009051_t1,Giardia Assemblage A isolate WB 2019,unspecified product,93.0,10209.0,,0.0,,0,0,1
GL50803_009057,GL50803_009057_t1,Giardia Assemblage A isolate WB 2019,unspecified product,279.0,30747.0,P-loop containing nucleoside triphosphate hydrolase,0.0,,0,0,1
GL50803_0090575,GL50803_0090575_t1,Giardia Assemblage A isolate WB 2019,Kinase,847.0,95226.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50803_009058,GL50803_009058_t1,Giardia Assemblage A isolate WB 2019,TAP42-like family protein,447.0,50513.0,,0.0,,0,0,1
GL50803_009060,GL50803_009060_t1,Giardia Assemblage A isolate WB 2019,unspecified product,237.0,26922.0,PapD-like superfamily,1.0,,0,0,1
GL50803_009062,GL50803_009062_t1,Giardia Assemblage A isolate WB 2019,Long chain fatty acid CoA ligase 5,853.0,94389.0,,0.0,,0,0,1
GL50803_0090659,GL50803_0090659_t1,Giardia Assemblage A isolate WB 2019,unspecified product,779.0,86366.0,,0.0,,0,0,1
GL50803_0090665,GL50803_0090665_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1226.0,132019.0,,0.0,,0,0,1
GL50803_009068,GL50803_009068_t1,Giardia Assemblage A isolate WB 2019,unspecified product,154.0,17263.0,,4.0,,0,0,1
GL50803_0090710,GL50803_0090710_t1,Giardia Assemblage A isolate WB 2019,Vacuolar protein sorting 22,239.0,27299.0,Winged helix DNA-binding domain superfamily,0.0,,0,0,1
GL50803_009072,GL50803_009072_t1,Giardia Assemblage A isolate WB 2019,unspecified product,190.0,21754.0,,0.0,,0,0,1
GL50803_009073,GL50803_009073_t1,Giardia Assemblage A isolate WB 2019,Dual-specificity protein phosphatase,173.0,19533.0,Protein-tyrosine phosphatase-like,0.0,phosphatase activity;protein tyrosine phosphatase activity;protein tyrosine/serine/threonine phosphatase activity,0,0,1
GL50803_0090767,GL50803_0090767_t1,Giardia Assemblage A isolate WB 2019,Separase,1617.0,178670.0,,0.0,cysteine-type endopeptidase activity,0,0,1
GL50803_009077,GL50803_009077_t1,Giardia Assemblage A isolate WB 2019,Inositol 5-phosphatase 4,1107.0,124090.0,Endonuclease/exonuclease/phosphatase superfamily,0.0,catalytic activity;phosphatase activity,0,0,1
GL50803_009079,GL50803_009079_t1,Giardia Assemblage A isolate WB 2019,Transmembrane emp24 domain-containing protein,185.0,20407.0,,1.0,,0,0,1
GL50803_009086,GL50803_009086_t1,Giardia Assemblage A isolate WB 2019,unspecified product,286.0,30886.0,,0.0,,0,0,1
GL50803_009087,GL50803_009087_t1,Giardia Assemblage A isolate WB 2019,Polysaccharide biosynthesis family protein,168.0,19297.0,,0.0,,0,0,1
GL50803_0090872,GL50803_0090872_t1,Giardia Assemblage A isolate WB 2019,Phosphoglycerate kinase,409.0,43602.0,Phosphoglycerate kinase superfamily,0.0,phosphoglycerate kinase activity,1,0,1
GL50803_009088,GL50803_009088_t1,Giardia Assemblage A isolate WB 2019,Protein deglycase,186.0,19639.0,Class I glutamine amidotransferase-like,0.0,,0,0,1
GL50803_009089,GL50803_009089_t1,Giardia Assemblage A isolate WB 2019,"Cytochrome B5, outer mitochondrial membrane",131.0,15087.0,Cytochrome b5-like heme/steroid binding domain superfamily,0.0,heme binding,0,0,1
GL50803_009090,GL50803_009090_t1,Giardia Assemblage A isolate WB 2019,unspecified product,461.0,50695.0,,0.0,,0,0,1
GL50803_0090950,GL50803_0090950_t1,Giardia Assemblage A isolate WB 2019,ATP-dependent RNA helicase,900.0,100209.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;nucleic acid binding,0,0,1
GL50803_009098,GL50803_009098_t1,Giardia Assemblage A isolate WB 2019,MT associated TRAF3 interacting protein,465.0,52343.0,,0.0,microtubule binding,0,0,1
GL50803_009099,GL50803_009099_t1,Giardia Assemblage A isolate WB 2019,unspecified product,406.0,45648.0,,0.0,,0,0,1
GL50803_0091056,GL50803_0091056_t1,Giardia Assemblage A isolate WB 2019,Aspartate aminotransferase,427.0,47620.0,Pyridoxal phosphate-dependent transferase,0.0,catalytic activity;pyridoxal phosphate binding;transaminase activity,1,0,1
GL50803_0091099,GL50803_0091099_t1,Giardia Assemblage A isolate WB 2019,High cysteine membrane protein Group 2,1374.0,145518.0,,1.0,,0,1,0
GL50803_0091127,GL50803_0091127_t1,Giardia Assemblage A isolate WB 2019,TatD related DNase,267.0,30519.0,Metal-dependent hydrolase,0.0,"hydrolase activity, acting on ester bonds",0,0,1
GL50803_009115,GL50803_009115_t1,Giardia Assemblage A isolate WB 2019,Glucose-6-phosphate isomerase,584.0,64493.0,,0.0,glucose-6-phosphate isomerase activity,1,0,1
GL50803_009116,GL50803_009116_t1,Giardia Assemblage A isolate WB 2019,"Kinase, CMGC GSK",370.0,42241.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50803_009117,GL50803_009117_t1,Giardia Assemblage A isolate WB 2019,cAMP-dependent protein kinase regulatory chain,460.0,50739.0,Cyclic nucleotide-binding-like,0.0,kinase activity,1,0,1
GL50803_009118,GL50803_009118_t1,Giardia Assemblage A isolate WB 2019,unspecified product,348.0,39848.0,,0.0,,0,0,1
GL50803_009119,GL50803_009119_t1,Giardia Assemblage A isolate WB 2019,ATP-dependent RNA helicase,450.0,49240.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;RNA helicase activity;nucleic acid binding,0,0,1
GL50803_0091198,GL50803_0091198_t1,Giardia Assemblage A isolate WB 2019,Sigma adaptin,147.0,16680.0,Longin-like domain superfamily,0.0,,0,0,1
GL50803_009121,GL50803_009121_t1,Giardia Assemblage A isolate WB 2019,unspecified product,379.0,43529.0,,0.0,,0,0,1
GL50803_0091220,GL50803_0091220_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",1144.0,124339.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_0091252,GL50803_0091252_t1,Giardia Assemblage A isolate WB 2019,GiOR-1,604.0,66627.0,"Flavoprotein-like superfamily;Ferredoxin-NADP reductase (FNR), nucleotide-binding domain;Riboflavin synthase-like beta-barrel",0.0,FMN binding;oxidoreductase activity,0,0,1
GL50803_009128,GL50803_009128_t1,Giardia Assemblage A isolate WB 2019,unspecified product,445.0,49842.0,,0.0,,0,0,1
GL50803_0091295,GL50803_0091295_t1,Giardia Assemblage A isolate WB 2019,Solute carrier family protein,769.0,84145.0,,10.0,,0,0,1
GL50803_009130,GL50803_009130_t1,Giardia Assemblage A isolate WB 2019,Histone methyltransferase HMT1,294.0,33461.0,,0.0,histone-lysine N-methyltransferase activity;protein binding,0,1,0
GL50803_009132,GL50803_009132_t1,Giardia Assemblage A isolate WB 2019,unspecified product,164.0,18158.0,,0.0,,0,0,1
GL50803_0091324,GL50803_0091324_t1,Giardia Assemblage A isolate WB 2019,unspecified product,2981.0,335034.0,Armadillo-type fold,2.0,,0,0,1
GL50803_009133,GL50803_009133_t1,Giardia Assemblage A isolate WB 2019,ABC transporter,903.0,100346.0,P-loop containing nucleoside triphosphate hydrolase,7.0,ATP binding,0,0,1
GL50803_0091334,GL50803_0091334_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",1003.0,111499.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_009134,GL50803_009134_t1,Giardia Assemblage A isolate WB 2019,unspecified product,2462.0,270891.0,,0.0,,0,0,1
GL50803_0091348,GL50803_0091348_t1,Giardia Assemblage A isolate WB 2019,Nucleoside ribosyltransferase/Purine nucleoside phosphorylase,785.0,86220.0,Nucleoside phosphorylase superfamily,0.0,catalytic activity;purine-nucleoside phosphorylase activity,0,0,1
GL50803_0091354,GL50803_0091354_t1,Giardia Assemblage A isolate WB 2019,SHIPPO repeat domain-containing protein,615.0,63489.0,,0.0,,0,0,1
GL50803_0091374,GL50803_0091374_t1,Giardia Assemblage A isolate WB 2019,Coiled-coil protein,867.0,98930.0,,0.0,,0,0,1
GL50803_0091398,GL50803_0091398_t1,Giardia Assemblage A isolate WB 2019,Eukaryotic translation initiation factor 2 beta subunit,330.0,37168.0,"Translation initiation factor IF2/IF5, N-terminal;Translation initiation factor IF2/IF5, zinc-binding",0.0,translation initiation factor activity,0,0,1
GL50803_009143,GL50803_009143_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1101.0,122209.0,,0.0,,0,0,1
GL50803_009145,GL50803_009145_t1,Giardia Assemblage A isolate WB 2019,DNA helicase RecQ,702.0,78559.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;nucleic acid binding,0,0,1
GL50803_0091451,GL50803_0091451_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",750.0,84396.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_0091463,GL50803_0091463_t1,Giardia Assemblage A isolate WB 2019,unspecified product,339.0,37668.0,,0.0,,0,0,1
GL50803_0091476,GL50803_0091476_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1068.0,120086.0,Tetratricopeptide-like helical domain superfamily,0.0,protein binding,0,0,1
GL50803_009148,GL50803_009148_t1,Giardia Assemblage A isolate WB 2019,SHIPPO repeat domain-containing protein,212.0,22258.0,,0.0,,0,0,1
GL50803_0091480,GL50803_0091480_t1,Giardia Assemblage A isolate WB 2019,STU2-like protein,1712.0,187771.0,Armadillo-type fold,0.0,microtubule plus end polymerase;microtubule plus-end binding,0,0,1
GL50803_009150,GL50803_009150_t1,Giardia Assemblage A isolate WB 2019,unspecified product,652.0,73847.0,,0.0,,0,0,1
GL50803_0091504,GL50803_0091504_t1,Giardia Assemblage A isolate WB 2019,unspecified product,4893.0,546329.0,,0.0,,0,0,1
GL50803_009154,GL50803_009154_t1,Giardia Assemblage A isolate WB 2019,GARP-like protein 3,507.0,55712.0,Homeobox-like domain superfamily,0.0,,0,0,1
GL50803_009155,GL50803_009155_t1,Giardia Assemblage A isolate WB 2019,Ribonuclease,552.0,62888.0,,4.0,ubiquitin protein ligase activity;zinc ion binding,0,0,1
GL50803_009157,GL50803_009157_t1,Giardia Assemblage A isolate WB 2019,unspecified product,270.0,30912.0,,0.0,,0,0,1
GL50803_009162,GL50803_009162_t1,Giardia Assemblage A isolate WB 2019,Nuclear LIM interactor-interacting factor 1,302.0,34088.0,HAD-like superfamily,0.0,,0,0,1
GL50803_0091643,GL50803_0091643_t1,Giardia Assemblage A isolate WB 2019,putative 26S proteasome regulatory subunit,1339.0,146560.0,Armadillo-type fold,0.0,enzyme regulator activity,0,0,1
GL50803_0091707,GL50803_0091707_t1,Giardia Assemblage A isolate WB 2019,High cysteine membrane protein Group 1,689.0,71915.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,0,0,1
GL50803_0091712,GL50803_0091712_t1,Giardia Assemblage A isolate WB 2019,Amino acid transporter family,707.0,77173.0,,11.0,,0,0,1
GL50803_009173,GL50803_009173_t1,Giardia Assemblage A isolate WB 2019,WD40 repeat protein,375.0,40635.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_009174,GL50803_009174_t1,Giardia Assemblage A isolate WB 2019,Microsomal signal peptidase 18 kDa subunit,219.0,24376.0,,1.0,peptidase activity;serine-type endopeptidase activity,0,0,1
GL50803_009175,GL50803_009175_t1,Giardia Assemblage A isolate WB 2019,unspecified product,525.0,58689.0,,0.0,,0,0,1
GL50803_0091761,GL50803_0091761_t1,Giardia Assemblage A isolate WB 2019,putative Sec1,584.0,64431.0,Sec1-like superfamily,0.0,,0,1,0
GL50803_009180,GL50803_009180_t1,Giardia Assemblage A isolate WB 2019,unspecified product,222.0,23694.0,,0.0,,0,0,1
GL50803_009181,GL50803_009181_t1,Giardia Assemblage A isolate WB 2019,unspecified product,384.0,42083.0,,0.0,,0,0,1
GL50803_009183,GL50803_009183_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1904.0,213748.0,,0.0,,1,0,1
