Gene ID,source_id,Organism,Product Description,Protein Length,Molecular Weight,Superfamily Description,# TM Domains,Computed GO Functions,Secretome,Cyst,Trophozoite
GL50581_3892,GL50581_3892-t26_1,Giardia Assemblage B isolate GS,ZPR1 [Source:UniProtKB/TrEMBL;Acc:C6LYL5],474.0,52120.0,,0.0,zinc ion binding,0,0,1
GL50581_3893,GL50581_3893-t26_1,Giardia Assemblage B isolate GS,Ubiquitin-like domain-containing protein [Source:UniProtKB/TrEMBL;Acc:E2RTR1],76.0,8424.0,Ubiquitin-like domain superfamily,0.0,protein binding,0,0,1
GL50581_3894,GL50581_3894-t26_1,Giardia Assemblage B isolate GS,"Kinase, NEK [Source:UniProtKB/TrEMBL;Acc:C6LYL7]",1080.0,118841.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50581_3895,GL50581_3895-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,212.0,24386.0,,0.0,,0,0,1
GL50581_3896,GL50581_3896-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,490.0,55105.0,,0.0,,0,0,1
GL50581_3897,GL50581_3897-t26_1,Giardia Assemblage B isolate GS,RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYM0],224.0,24353.0,RNA-binding domain superfamily,0.0,RNA binding;nucleic acid binding,0,0,1
GL50581_3898,GL50581_3898-t26_1,Giardia Assemblage B isolate GS,IPPc domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYM1],710.0,80467.0,Endonuclease/exonuclease/phosphatase superfamily,0.0,,0,0,1
GL50581_3899,GL50581_3899-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYM2],749.0,83657.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_39,GL50581_39-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,264.0,29431.0,,0.0,nucleic acid binding,0,0,1
GL50581_390,GL50581_390-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,324.0,34470.0,,0.0,,0,0,1
GL50581_3900,GL50581_3900-t26_1,Giardia Assemblage B isolate GS,ULP_PROTEASE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYM3],539.0,59494.0,Papain-like cysteine peptidase superfamily,0.0,cysteine-type peptidase activity,0,0,1
GL50581_3901,GL50581_3901-t26_1,Giardia Assemblage B isolate GS,Cytochrome b5 heme-binding domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYM4],129.0,14335.0,Cytochrome b5-like heme/steroid binding domain superfamily,0.0,heme binding;metal ion binding,0,0,1
GL50581_3902,GL50581_3902-t26_1,Giardia Assemblage B isolate GS,Coiled-coil protein [Source:UniProtKB/TrEMBL;Acc:C6LYM5],1444.0,160633.0,,0.0,,0,0,1
GL50581_3903,GL50581_3903-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1191.0,131210.0,,0.0,,0,0,1
GL50581_3904,GL50581_3904-t26_1,Giardia Assemblage B isolate GS,FHA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYM7],422.0,46490.0,SMAD/FHA domain superfamily,0.0,protein binding,0,0,1
GL50581_3905,GL50581_3905-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,984.0,110780.0,,0.0,,0,0,1
GL50581_3906,GL50581_3906-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,242.0,27364.0,,0.0,,0,0,1
GL50581_3907,GL50581_3907-t26_1,Giardia Assemblage B isolate GS,Glyceraldehyde-3-phosphate dehydrogenase [Source:UniProtKB/TrEMBL;Acc:C6LYN0],407.0,44822.0,NAD(P)-binding domain superfamily,0.0,"NAD binding;NADP binding;glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity;oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",0,0,1
GL50581_3908,GL50581_3908-t26_1,Giardia Assemblage B isolate GS,TBPIP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYN1],231.0,25710.0,,0.0,,0,0,1
GL50581_3909,GL50581_3909-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,101.0,11343.0,,0.0,,1,0,1
GL50581_3910,GL50581_3910-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,412.0,46239.0,,0.0,,0,0,1
GL50581_3911,GL50581_3911-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,325.0,35535.0,,0.0,,0,0,1
GL50581_3912,GL50581_3912-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYN5],680.0,74330.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_3914,GL50581_3914-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,688.0,76419.0,,0.0,,0,0,1
GL50581_3915,GL50581_3915-t26_1,Giardia Assemblage B isolate GS,Ribosomal_S7 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYN7],190.0,21095.0,Ribosomal protein S7 domain superfamily,0.0,structural constituent of ribosome,0,0,1
GL50581_3916,GL50581_3916-t26_1,Giardia Assemblage B isolate GS,RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYN8],318.0,35423.0,Ankyrin repeat-containing domain superfamily,0.0,,0,0,1
GL50581_3917,GL50581_3917-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,122.0,14169.0,,0.0,,0,0,1
GL50581_3918,GL50581_3918-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,634.0,71400.0,PX domain superfamily,0.0,phosphatidylinositol binding,0,0,1
GL50581_3919,GL50581_3919-t26_1,Giardia Assemblage B isolate GS,DUF676 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYP1],971.0,108610.0,Alpha/Beta hydrolase fold,0.0,,0,0,1
GL50581_392,GL50581_392-t26_1,Giardia Assemblage B isolate GS,Protein 21.1 [Source:UniProtKB/TrEMBL;Acc:C6LNT5],1223.0,133591.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_3920,GL50581_3920-t26_1,Giardia Assemblage B isolate GS,Na driven multidrug efflux pump [Source:UniProtKB/TrEMBL;Acc:C6LYP2],548.0,60427.0,,12.0,antiporter activity;xenobiotic transmembrane transporter activity,0,0,1
GL50581_3921,GL50581_3921-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1411.0,159262.0,,0.0,,0,0,1
GL50581_3922,GL50581_3922-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,639.0,71134.0,,0.0,microtubule binding,0,0,1
GL50581_3923,GL50581_3923-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,326.0,36716.0,,0.0,,0,0,1
GL50581_3924,GL50581_3924-t26_1,Giardia Assemblage B isolate GS,Alanine--glyoxylate aminotransferase [Source:UniProtKB/TrEMBL;Acc:C6LYP6],379.0,41399.0,Pyridoxal phosphate-dependent transferase,0.0,alanine-glyoxylate transaminase activity;catalytic activity;serine-pyruvate transaminase activity,1,0,1
GL50581_3925,GL50581_3925-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,536.0,59508.0,,0.0,,0,0,1
GL50581_3926,GL50581_3926-t26_1,Giardia Assemblage B isolate GS,UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYP8],355.0,39131.0,Ubiquitin-conjugating enzyme/RWD-like,0.0,,0,0,1
GL50581_3927,GL50581_3927-t26_1,Giardia Assemblage B isolate GS,HMG box domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYP9],197.0,23620.0,High mobility group box domain superfamily,0.0,DNA binding,0,0,1
GL50581_3928,GL50581_3928-t26_1,Giardia Assemblage B isolate GS,Cation efflux family protein [Source:UniProtKB/TrEMBL;Acc:C6LYQ0],521.0,58019.0,"Cation efflux protein, cytoplasmic domain superfamily;Cation efflux transmembrane domain superfamily",6.0,cation transmembrane transporter activity,0,0,1
GL50581_3929,GL50581_3929-t26_1,Giardia Assemblage B isolate GS,GPI mannosyltransferase 1 [Source:UniProtKB/TrEMBL;Acc:C6LYQ1],384.0,42969.0,,8.0,"alpha-1,4-mannosyltransferase activity;glycolipid mannosyltransferase activity",0,0,1
GL50581_393,GL50581_393-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,168.0,19276.0,EF-hand domain pair,0.0,,0,0,1
GL50581_3930,GL50581_3930-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,94.0,10164.0,,0.0,,0,0,1
GL50581_3931,GL50581_3931-t26_1,Giardia Assemblage B isolate GS,Helicase-related protein [Source:UniProtKB/TrEMBL;Acc:C6LYQ3],594.0,67634.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;DNA binding;helicase activity;hydrolase activity,0,0,1
GL50581_3932,GL50581_3932-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,303.0,34457.0,,0.0,,0,0,1
GL50581_3933,GL50581_3933-t26_1,Giardia Assemblage B isolate GS,Adenylate kinase [Source:UniProtKB/TrEMBL;Acc:C6LYQ5],191.0,21236.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;nucleobase-containing compound kinase activity,0,0,1
GL50581_3934,GL50581_3934-t26_1,Giardia Assemblage B isolate GS,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B [Source:UniProtKB/TrEMBL;Acc:C6LYQ6],557.0,61873.0,WD40-repeat-containing domain superfamily,0.0,protein binding;protein phosphatase regulator activity,0,0,1
GL50581_3935,GL50581_3935-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,388.0,42986.0,,0.0,,0,0,1
GL50581_3936,GL50581_3936-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,512.0,58258.0,,0.0,,0,0,1
GL50581_3937,GL50581_3937-t26_1,Giardia Assemblage B isolate GS,WD-40 repeat protein family [Source:UniProtKB/TrEMBL;Acc:C6LYQ9],342.0,38459.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_3938,GL50581_3938-t26_1,Giardia Assemblage B isolate GS,CHY-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYR0],980.0,108589.0,"Zinc finger, CHY-type superfamily",0.0,zinc ion binding,0,0,1
GL50581_3939,GL50581_3939-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1094.0,120546.0,,0.0,,0,0,1
GL50581_394,GL50581_394-t26_1,Giardia Assemblage B isolate GS,Fe-ADH domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LNT7],355.0,38608.0,,0.0,metal ion binding;oxidoreductase activity,0,0,1
GL50581_3940,GL50581_3940-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,610.0,66014.0,,0.0,protein binding,0,0,1
GL50581_3941,GL50581_3941-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,542.0,59439.0,,0.0,,0,0,1
GL50581_3942,GL50581_3942-t26_1,Giardia Assemblage B isolate GS,WD_REPEATS_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYS3],801.0,88052.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_3943,GL50581_3943-t26_1,Giardia Assemblage B isolate GS,"Translation initiation factor eIF-4A, putative [Source:UniProtKB/TrEMBL;Acc:C6LYS4]",391.0,43341.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;helicase activity;nucleic acid binding;translation initiation factor activity,1,0,1
GL50581_3944,GL50581_3944-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,118.0,13049.0,,0.0,,0,0,1
GL50581_3945,GL50581_3945-t26_1,Giardia Assemblage B isolate GS,Coiled-coil protein [Source:UniProtKB/TrEMBL;Acc:C6LYS6],1164.0,130831.0,,0.0,,0,0,1
GL50581_3946,GL50581_3946-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,302.0,34707.0,,0.0,,0,0,1
GL50581_3947,GL50581_3947-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,174.0,19568.0,,0.0,,0,0,1
GL50581_3948,GL50581_3948-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,745.0,83248.0,,0.0,,0,0,1
GL50581_3949,GL50581_3949-t26_1,Giardia Assemblage B isolate GS,SP-RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYR4],514.0,57893.0,,0.0,zinc ion binding,0,0,1
GL50581_395,GL50581_395-t26_1,Giardia Assemblage B isolate GS,MULTIHEME_CYTC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LNT8],721.0,75129.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,1,0,1
GL50581_3950,GL50581_3950-t26_1,Giardia Assemblage B isolate GS,Coiled-coil protein [Source:UniProtKB/TrEMBL;Acc:C6LYR5],772.0,86844.0,,0.0,,0,0,1
GL50581_3951,GL50581_3951-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,837.0,95477.0,ClpP/crotonase-like domain superfamily,1.0,,0,0,1
GL50581_3952,GL50581_3952-t26_1,Giardia Assemblage B isolate GS,SRP54 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYR7],530.0,58563.0,"SRP/SRP receptor, N-terminal;Signal recognition particle, SRP54 subunit, M-domain superfamily;P-loop containing nucleoside triphosphate hydrolase",0.0,7S RNA binding;GTP binding;GTPase activity,0,1,0
GL50581_3953,GL50581_3953-t26_1,Giardia Assemblage B isolate GS,Lipase_3 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYR8],412.0,46330.0,Alpha/Beta hydrolase fold,0.0,,0,0,1
GL50581_3954,GL50581_3954-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,202.0,22805.0,,0.0,,0,0,1
GL50581_3955,GL50581_3955-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,399.0,43507.0,"K Homology domain, type 1 superfamily",0.0,RNA binding,0,0,1
GL50581_3956,GL50581_3956-t26_1,Giardia Assemblage B isolate GS,Tubulin gamma chain [Source:UniProtKB/TrEMBL;Acc:C6LYS8],472.0,51916.0,"Tubulin/FtsZ, GTPase domain superfamily;Tubulin/FtsZ, C-terminal",0.0,GTP binding;GTPase activity,0,0,1
GL50581_3957,GL50581_3957-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,198.0,22001.0,,0.0,,0,0,1
GL50581_3958,GL50581_3958-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,450.0,51044.0,,10.0,,0,0,1
GL50581_3959,GL50581_3959-t26_1,Giardia Assemblage B isolate GS,Coiled-coil protein [Source:UniProtKB/TrEMBL;Acc:C6LYT1],1119.0,126041.0,,0.0,,0,0,1
GL50581_396,GL50581_396-t26_1,Giardia Assemblage B isolate GS,Fe-ADH domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LNT9],405.0,44563.0,,0.0,metal ion binding;oxidoreductase activity,1,0,1
GL50581_3960,GL50581_3960-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,239.0,27002.0,,0.0,,0,0,1
GL50581_3961,GL50581_3961-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1600.0,178308.0,,0.0,,0,0,1
GL50581_3962,GL50581_3962-t26_1,Giardia Assemblage B isolate GS,Developmentally regulated GTP-binding protein 1 [Source:UniProtKB/TrEMBL;Acc:C6LYT4],373.0,41317.0,P-loop containing nucleoside triphosphate hydrolase;TGS-like,0.0,GTP binding,0,0,1
GL50581_3963,GL50581_3963-t26_1,Giardia Assemblage B isolate GS,High cysteine protein [Source:UniProtKB/TrEMBL;Acc:C6LYT5],536.0,56576.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,0,0,1
GL50581_3964,GL50581_3964-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,292.0,32295.0,,0.0,,0,0,1
GL50581_3965,GL50581_3965-t26_1,Giardia Assemblage B isolate GS,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYT7],538.0,60360.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50581_3966,GL50581_3966-t26_1,Giardia Assemblage B isolate GS,ARL2 [Source:UniProtKB/TrEMBL;Acc:C6LYT8],197.0,21757.0,P-loop containing nucleoside triphosphate hydrolase,0.0,GTP binding,0,0,1
GL50581_3967,GL50581_3967-t26_1,Giardia Assemblage B isolate GS,Axoneme central apparatus protein [Source:UniProtKB/TrEMBL;Acc:C6LYT9],502.0,54275.0,Armadillo-type fold,0.0,protein binding,0,0,1
GL50581_3968,GL50581_3968-t26_1,Giardia Assemblage B isolate GS,Phosphatidylinositol transfer protein alpha isoform [Source:UniProtKB/TrEMBL;Acc:C6LYU0],345.0,39373.0,,0.0,phospholipid transporter activity,0,0,1
GL50581_3969,GL50581_3969-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1087.0,114063.0,,1.0,,0,0,1
GL50581_397,GL50581_397-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,264.0,29688.0,,0.0,,0,0,1
GL50581_3970,GL50581_3970-t26_1,Giardia Assemblage B isolate GS,C2 DOCK-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYU2],3119.0,347498.0,,0.0,guanyl-nucleotide exchange factor activity,0,0,1
GL50581_3971,GL50581_3971-t26_1,Giardia Assemblage B isolate GS,2Fe-2S ferredoxin-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYU3],133.0,14507.0,2Fe-2S ferredoxin-like superfamily,0.0,electron transfer activity;iron-sulfur cluster binding,0,0,1
GL50581_3972,GL50581_3972-t26_1,Giardia Assemblage B isolate GS,Chaperonin 60 [Source:UniProtKB/TrEMBL;Acc:C6LYU4],546.0,57355.0,GroEL-like equatorial domain superfamily;GroEL-like apical domain superfamily;TCP-1-like chaperonin intermediate domain superfamily,0.0,ATP binding,0,0,1
GL50581_3973,GL50581_3973-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,254.0,28712.0,,0.0,,0,0,1
GL50581_3974,GL50581_3974-t26_1,Giardia Assemblage B isolate GS,SET domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYU6],409.0,46630.0,,0.0,protein binding,0,0,1
GL50581_3975,GL50581_3975-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,328.0,34773.0,Quinoprotein alcohol dehydrogenase-like superfamily,0.0,,0,0,1
GL50581_3976,GL50581_3976-t26_1,Giardia Assemblage B isolate GS,Dicer [Source:UniProtKB/TrEMBL;Acc:C6LYU8],750.0,81801.0,"PAZ domain superfamily;Ribonuclease III, endonuclease domain superfamily",0.0,protein binding;ribonuclease III activity,0,0,1
GL50581_3977,GL50581_3977-t26_1,Giardia Assemblage B isolate GS,"Phosphatidylinositol-4-phosphate 5-kinase, putative [Source:UniProtKB/TrEMBL;Acc:C6LYU9]",1701.0,189086.0,,0.0,kinase activity,0,0,1
GL50581_3979,GL50581_3979-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,160.0,17230.0,,0.0,,0,0,1
GL50581_398,GL50581_398-t26_1,Giardia Assemblage B isolate GS,T-complex protein-10 [Source:UniProtKB/TrEMBL;Acc:C6LNU1],821.0,92081.0,,0.0,,0,0,1
GL50581_3980,GL50581_3980-t26_1,Giardia Assemblage B isolate GS,SET domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYV1],882.0,100098.0,,0.0,methyltransferase activity;protein binding,0,0,1
GL50581_3981,GL50581_3981-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,137.0,15753.0,,0.0,,0,0,1
GL50581_3982,GL50581_3982-t26_1,Giardia Assemblage B isolate GS,C2 DOCK-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYV3],3619.0,407345.0,,0.0,guanyl-nucleotide exchange factor activity,0,0,1
GL50581_3983,GL50581_3983-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,377.0,43272.0,,0.0,,0,0,1
GL50581_3984,GL50581_3984-t26_1,Giardia Assemblage B isolate GS,UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYV5],161.0,18122.0,Ubiquitin-conjugating enzyme/RWD-like,0.0,,0,0,1
GL50581_3985,GL50581_3985-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,462.0,51832.0,,0.0,,0,0,1
GL50581_3986,GL50581_3986-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYV7],305.0,33589.0,Ankyrin repeat-containing domain superfamily,1.0,protein binding,0,0,1
GL50581_3987,GL50581_3987-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1360.0,153086.0,,0.0,,0,0,1
GL50581_3988,GL50581_3988-t26_1,Giardia Assemblage B isolate GS,J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYV9],224.0,25071.0,"Chaperone J-domain superfamily;HscB, C-terminal domain superfamily",0.0,ATPase activator activity;chaperone binding,0,0,1
GL50581_3989,GL50581_3989-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,557.0,61071.0,,0.0,,0,0,1
GL50581_399,GL50581_399-t26_1,Giardia Assemblage B isolate GS,DinF protein [Source:UniProtKB/TrEMBL;Acc:C6LNU2],573.0,65493.0,,11.0,,0,0,1
GL50581_3990,GL50581_3990-t26_1,Giardia Assemblage B isolate GS,SUN domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYW1],849.0,92463.0,,1.0,,0,0,1
GL50581_3991,GL50581_3991-t26_1,Giardia Assemblage B isolate GS,AMPKBI domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYW2],245.0,27814.0,ASC domain superfamily;Immunoglobulin E-set,0.0,kinase activity;protein binding,0,0,1
GL50581_3992,GL50581_3992-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,316.0,36491.0,,0.0,,0,0,1
GL50581_3993,GL50581_3993-t26_1,Giardia Assemblage B isolate GS,ANAPC4_WD40 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYW4],1947.0,213592.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_3994,GL50581_3994-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYW5],274.0,30102.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_3995,GL50581_3995-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,939.0,102194.0,,0.0,,0,0,1
GL50581_3996,GL50581_3996-t26_1,Giardia Assemblage B isolate GS,Rab GDP dissociation inhibitor [Source:UniProtKB/TrEMBL;Acc:C6LYW7],471.0,52347.0,FAD/NAD(P)-binding domain superfamily,0.0,GDP-dissociation inhibitor activity;Rab GDP-dissociation inhibitor activity,0,0,1
GL50581_3997,GL50581_3997-t26_1,Giardia Assemblage B isolate GS,Protein 21.1 [Source:UniProtKB/TrEMBL;Acc:C6LYW8],1311.0,146192.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_3998,GL50581_3998-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,627.0,71976.0,,0.0,,0,0,1
GL50581_3999,GL50581_3999-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,519.0,58266.0,,0.0,,0,0,1
GL50581_4,GL50581_4-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,149.0,16425.0,,0.0,,0,0,1
GL50581_40,GL50581_40-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1650.0,180984.0,,0.0,,0,0,1
GL50581_400,GL50581_400-t26_1,Giardia Assemblage B isolate GS,Kinase [Source:UniProtKB/TrEMBL;Acc:C6LNU3],684.0,76080.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50581_4000,GL50581_4000-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,571.0,64736.0,,0.0,,0,0,1
GL50581_4001,GL50581_4001-t26_1,Giardia Assemblage B isolate GS,PROTEASOME_ALPHA_1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYX2],272.0,29501.0,"Nucleophile aminohydrolases, N-terminal",0.0,peptidase activity,1,0,1
GL50581_4002,GL50581_4002-t26_1,Giardia Assemblage B isolate GS,"Clusterin associated protein 1, putative [Source:UniProtKB/TrEMBL;Acc:C6LYX3]",432.0,49115.0,,0.0,,0,0,1
GL50581_4003,GL50581_4003-t26_1,Giardia Assemblage B isolate GS,Phosphoglycerate kinase [Source:UniProtKB/TrEMBL;Acc:C6LYX4],409.0,43458.0,Phosphoglycerate kinase superfamily,0.0,ATP binding;phosphoglycerate kinase activity,1,0,1
GL50581_4004,GL50581_4004-t26_1,Giardia Assemblage B isolate GS,PlsC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYX5],430.0,49570.0,,2.0,acyltransferase activity,0,0,1
GL50581_4005,GL50581_4005-t26_1,Giardia Assemblage B isolate GS,PPM-type phosphatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYX6],385.0,42297.0,PPM-type phosphatase domain superfamily,0.0,cation binding;metal ion binding;phosphatase activity;protein serine/threonine phosphatase activity,0,0,1
GL50581_4006,GL50581_4006-t26_1,Giardia Assemblage B isolate GS,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase [Source:UniProtKB/TrEMBL;Acc:C6LYX7],285.0,30791.0,,3.0,"CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity;phosphotransferase activity, for other substituted phosphate groups",0,0,1
GL50581_4007,GL50581_4007-t26_1,Giardia Assemblage B isolate GS,Aldo_ket_red domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYX8],313.0,35264.0,NADP-dependent oxidoreductase domain superfamily,0.0,oxidoreductase activity,0,0,1
GL50581_4008,GL50581_4008-t26_1,Giardia Assemblage B isolate GS,"Phosphatidylinositol-4-phosphate 5-kinase, putative [Source:UniProtKB/TrEMBL;Acc:C6LYX9]",378.0,42689.0,,0.0,kinase activity,0,0,1
GL50581_4009,GL50581_4009-t26_1,Giardia Assemblage B isolate GS,Importin N-terminal domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LYY0],1055.0,119241.0,Armadillo-type fold,0.0,,0,0,1
GL50581_401,GL50581_401-t26_1,Giardia Assemblage B isolate GS,Trichohyalin [Source:UniProtKB/TrEMBL;Acc:C6LNU4],1587.0,176773.0,"Quinoprotein amine dehydrogenase, beta chain-like;WD40-repeat-containing domain superfamily",0.0,protein binding,0,0,1
GL50581_4010,GL50581_4010-t26_1,Giardia Assemblage B isolate GS,Translational activator GCN1 [Source:UniProtKB/TrEMBL;Acc:C6LYY1],2833.0,314989.0,Armadillo-type fold,0.0,protein kinase binding;protein kinase regulator activity;ribosome binding,0,0,1
GL50581_4011,GL50581_4011-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,367.0,41957.0,,0.0,,0,0,1
GL50581_4012,GL50581_4012-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,139.0,15518.0,Cytokine IL1/FGF,0.0,growth factor activity,0,0,1
GL50581_4013,GL50581_4013-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,235.0,26907.0,,0.0,,0,0,1
GL50581_4014,GL50581_4014-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,269.0,29599.0,,0.0,,0,0,1
GL50581_4015,GL50581_4015-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,483.0,51049.0,,0.0,,0,0,1
GL50581_4016,GL50581_4016-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,435.0,50059.0,,0.0,,0,0,1
